Zlín,19,2019-08-23
Český Těšín,14,2022-12-13
Žatec,23,2020-07-08
Kroměříž,34,2012-04-04
Šumperk,11,2012-01-19
Žďár nad Sázavou,7,2017-09-04
Trutnov,-6,2006-03-22
Kolín,8,2005-01-09
Šumperk,23,2012-04-26
Náchod,6,2015-03-26
Jihlava,-10,2001-10-08
Jičín,16,2008-11-20
Jihlava,6,2006-07-04
Litvínov,9,2017-04-19
Valašské Meziříčí,6,2015-02-03
Přerov,0,2021-06-05
Jihlava,13,2017-06-30
Mladá Boleslav,25,2018-02-13
Kopřivnice,14,2019-06-17
Hradec Králové,25,2022-07-22
Jeseník,-10,2011-01-29
Přerov,25,2018-01-07
Teplice,2,2015-11-25
Hradec Králové,0,2017-10-06
Břeclav,23,2011-10-08
Liberec,26,2001-04-16
Břeclav,11,2004-01-09
Frýdek-Místek,-3,2015-10-05
Jindřichův Hradec,15,2013-02-01
Kladno,2,2000-06-25
Břeclav,29,2006-03-17
Frýdek-Místek,26,2001-11-11
České Budějovice,-15,2006-01-28
Uherský Brod,2,2006-10-05
Mladá Boleslav,-12,2009-09-30
Hradec Králové,-11,2017-11-27
Český Těšín,1,2005-08-15
Jihlava,-12,2001-03-08
Kladno,12,2004-11-24
Kopřivnice,29,2000-04-08
Žatec,4,2009-06-12
Klatovy,11,2017-03-04
Blansko,20,2004-09-23
Přerov,20,2021-11-25
Náchod,27,2013-11-23
Karviná,1,2015-05-04
Mladá Boleslav,-1,2010-09-07
Jablonec nad Nisou,15,2008-05-23
Třebíč,6,2018-10-14
Kolín,5,2007-12-12
Břeclav,-6,2014-07-19
Třebíč,6,2011-12-12
Břeclav,4,2020-01-01
Jičín,-4,2016-10-19
Kolín,34,2011-03-05
Kopřivnice,30,2003-11-29
Ústí nad Labem,-13,2020-11-30
Kroměříž,24,2011-08-02
Praha,11,2001-01-10
Kladno,9,2006-08-04
Louny,7,2015-02-01
Tábor,7,2012-03-19
Litvínov,18,2017-10-31
Havířov,21,2023-01-18
Pardubice,17,2018-10-20
Jindřichův Hradec,5,2005-03-23
Uherské Hradiště,-14,2012-07-07
Karviná,-13,2017-01-24
Šumperk,-1,2017-08-15
Kroměříž,-12,2020-07-12
Blansko,4,2023-01-19
Kroměříž,13,2020-03-25
Liberec,32,2001-10-04
Ostrov,-3,2011-02-05
Benešov,0,2015-03-07
Břeclav,-10,2002-12-09
Litoměřice,21,2022-08-18
Jeseník,30,2010-06-25
Náchod,29,2014-06-11
Jeseník,19,2005-08-29
Uherské Hradiště,-2,2021-10-30
České Budějovice,-5,2012-10-25
Karviná,-10,2010-12-04
Chomutov,-13,2017-04-20
Karviná,7,2020-12-20
Beroun,-14,2006-09-29
Nový Jičín,-7,2014-05-23
Frýdek-Místek,11,2007-03-02
Cheb,2,2001-05-17
Karviná,6,2011-04-13
Kopřivnice,14,2003-05-10
Frýdek-Místek,9,2016-11-14
Karviná,-1,2019-03-03
Blansko,15,2006-11-25
Brno,1,2020-08-03
Náchod,17,2020-02-27
Cheb,-10,2018-12-07
Pardubice,2,2012-01-21
Pardubice,22,2002-06-10
Žďár nad Sázavou,-15,2011-08-13
Kroměříž,1,2005-10-15
České Budějovice,32,2015-09-01
Ústí nad Labem,-13,2009-10-09
Brno,12,2008-06-16
Žatec,7,2012-06-23
Uherský Brod,18,2009-07-06
České Budějovice,21,2010-04-18
Liberec,18,2013-07-30
Brandýs nad Labem-Stará Boleslav,-11,2020-12-11
Karviná,-2,2004-11-20
Jablonec nad Nisou,33,2003-11-03
Uherské Hradiště,-4,2015-03-04
Teplice,20,2016-03-23
Sušice,32,2016-08-06
Rumburk,20,2004-04-10
Karviná,-8,2017-10-07
Jičín,-4,2005-07-19
Benešov,33,2007-12-14
Olomouc,23,2011-10-17
Jeseník,0,2001-02-13
Frýdek-Místek,-2,2004-03-11
Praha,15,2018-01-01
Šumperk,-7,2019-05-26
Jeseník,29,2021-10-29
Valašské Meziříčí,-8,2008-11-16
Teplice,25,2017-12-31
Valašské Meziříčí,-3,2022-03-24
Uherský Brod,24,2018-04-30
Litvínov,25,2004-11-04
Sušice,-10,2014-04-29
Přerov,-12,2004-12-23
Trutnov,29,2012-05-24
Nový Jičín,-13,2005-02-10
Kladno,22,2010-10-08
Louny,10,2003-04-13
Nový Jičín,5,2019-01-07
Klatovy,10,2007-04-29
Litoměřice,17,2021-09-29
Přerov,-15,2014-01-26
Klatovy,33,2010-08-25
Kroměříž,28,2013-07-28
Rakovník,-8,2000-04-03
Břeclav,12,2006-08-02
Přerov,34,2017-01-09
Prostějov,27,2019-11-17
Jeseník,25,2022-08-15
Litoměřice,29,2016-01-14
Sušice,20,2004-04-20
Sušice,28,2019-11-30
Kolín,26,2009-11-30
Liberec,6,2017-05-28
Uherské Hradiště,29,2022-07-16
Vsetín,-15,2011-07-10
Olomouc,-14,2021-03-20
Benešov,21,2009-02-23
Vsetín,22,2013-01-03
Chomutov,12,2016-03-06
České Budějovice,-7,2012-12-22
Zlín,9,2021-12-07
Rumburk,-7,2003-02-05
Uherský Brod,-5,2016-06-28
Šumperk,-13,2016-08-04
Pelhřimov,18,2023-02-18
Chomutov,6,2022-04-25
Jihlava,27,2021-09-27
Brno,6,2013-06-23
Valašské Meziříčí,11,2014-08-06
Trutnov,0,2021-12-02
Přerov,21,2014-09-07
Trutnov,6,2006-05-21
Jeseník,30,2018-04-12
Kladno,12,2005-05-29
Pelhřimov,18,2016-07-16
Trutnov,-14,2011-11-19
Ostrov,6,2006-02-04
Prostějov,-13,2006-04-01
Klatovy,27,2007-09-24
Pardubice,29,2011-07-29
Blansko,10,2020-03-23
Rumburk,4,2017-12-28
Havířov,15,2020-07-17
Blansko,26,2015-10-30
Kroměříž,17,2008-05-28
Přerov,6,2019-12-28
Ústí nad Labem,30,2019-10-17
Blansko,25,2022-02-03
Česká Lípa,-12,2003-04-23
Kolín,29,2005-12-10
Nový Jičín,5,2021-02-03
Brno,21,2005-07-17
Louny,25,2006-05-15
Kroměříž,-10,2013-05-28
Břeclav,20,2000-05-06
Frýdek-Místek,-4,2006-04-11
Brandýs nad Labem-Stará Boleslav,6,2000-05-08
Český Těšín,32,2022-12-17
Tábor,-6,2013-05-31
Pardubice,26,2009-05-31
Litvínov,28,2002-08-06
Beroun,32,2019-04-24
Brno,-6,2000-12-11
Jeseník,5,2008-10-10
Olomouc,31,2001-06-13
Frýdek-Místek,-9,2004-10-13
Hradec Králové,17,2005-01-14
Rakovník,33,2012-07-25
Liberec,21,2015-05-17
Kopřivnice,18,2012-08-23
Ostrov,12,2022-03-18
Louny,-9,2017-11-02
Louny,-1,2002-07-02
Brandýs nad Labem-Stará Boleslav,2,2007-03-06
Zlín,14,2022-09-29
Jihlava,28,2005-09-13
Trutnov,12,2007-07-28
Žďár nad Sázavou,-5,2022-04-12
Frýdek-Místek,3,2017-02-22
Louny,13,2015-03-18
Jirkov,-9,2008-07-07
Kroměříž,30,2016-01-07
Český Těšín,9,2015-12-21
Ústí nad Labem,2,2018-02-07
Jeseník,25,2018-08-26
Přerov,10,2009-11-27
Praha,-1,2008-01-06
Vsetín,1,2013-07-23
Kolín,-3,2022-05-18
Tábor,-7,2001-12-17
Rakovník,28,2021-02-11
Trutnov,-2,2010-04-19
Ostrov,29,2003-07-10
Jindřichův Hradec,28,2002-08-02
Ostrov,-13,2002-03-18
Valašské Meziříčí,-4,2009-04-05
Nový Jičín,33,2015-09-24
Žatec,10,2022-12-12
Chomutov,12,2009-06-27
Šumperk,-3,2003-07-13
Vsetín,26,2008-05-16
Cheb,7,2007-08-09
Šumperk,9,2020-03-17
Česká Lípa,19,2010-12-13
Klatovy,5,2018-12-26
Prostějov,-7,2018-06-24
Ústí nad Labem,-2,2011-11-06
Šumperk,34,2008-01-16
Uherské Hradiště,21,2003-04-10
Kopřivnice,21,2019-12-08
Jindřichův Hradec,7,2013-06-09
Žatec,-11,2018-12-13
Litoměřice,-2,2002-01-10
Kroměříž,1,2003-05-23
Hradec Králové,-7,2021-10-27
Chomutov,14,2016-07-15
Vsetín,5,2006-09-21
Zlín,11,2006-10-05
Břeclav,3,2003-12-01
Ostrov,23,2020-06-02
Klatovy,34,2013-03-01
Ústí nad Labem,14,2007-04-07
Břeclav,26,2013-05-05
Cheb,28,2019-06-10
Litoměřice,20,2004-03-24
Kolín,33,2003-04-25
Karviná,16,2002-11-03
Blansko,15,2006-11-10
Sušice,5,2008-08-02
Ostrov,30,2022-07-26
Nový Jičín,1,2020-11-19
Pardubice,6,2019-11-02
Ostrov,28,2007-09-03
Český Těšín,31,2014-06-29
Sušice,30,2008-01-13
Kroměříž,33,2009-06-22
Brno,-6,2012-12-15
Pelhřimov,6,2006-02-03
Rakovník,11,2007-06-30
Benešov,-8,2009-12-28
Zlín,30,2016-12-28
Nový Jičín,12,2007-06-24
Jindřichův Hradec,14,2014-10-29
Jihlava,-4,2011-10-30
Český Těšín,-7,2007-07-18
Benešov,28,2019-10-21
Louny,23,2021-02-22
Louny,20,2016-12-04
Rakovník,-15,2015-01-06
Český Těšín,-2,2008-01-02
Jindřichův Hradec,17,2019-09-22
Cheb,6,2005-09-28
Ústí nad Labem,1,2002-01-26
Brandýs nad Labem-Stará Boleslav,22,2000-06-19
Žatec,32,2008-03-09
Havířov,30,2019-07-29
Kolín,8,2011-10-06
Jeseník,-7,2007-08-01
Pardubice,14,2019-12-18
Sušice,1,2005-04-11
Rakovník,-14,2001-01-12
Česká Lípa,-10,2015-09-10
Liberec,15,2013-12-28
Litvínov,3,2006-05-24
Frýdek-Místek,6,2001-08-03
Jindřichův Hradec,1,2000-03-15
Rakovník,2,2001-11-13
Náchod,3,2018-11-04
Náchod,2,2004-10-09
Kolín,25,2006-02-26
Jindřichův Hradec,26,2016-05-16
Plzeň,10,2000-08-21
Klatovy,22,2015-03-20
Kolín,23,2003-04-17
Blansko,-8,2013-05-22
Kolín,-9,2022-04-13
Uherské Hradiště,23,2000-09-20
Jablonec nad Nisou,24,2022-06-10
Přerov,-7,2000-05-05
Valašské Meziříčí,28,2012-09-07
Litoměřice,1,2002-05-15
Kladno,16,2019-06-14
Brno,22,2000-08-03
Blansko,28,2007-04-16
Plzeň,18,2010-08-13
Jindřichův Hradec,0,2017-07-03
Ostrava,17,2022-11-09
Kopřivnice,28,2002-02-06
Kolín,33,2020-02-24
Chomutov,-7,2022-11-26
Česká Lípa,8,2008-05-13
Kladno,11,2008-12-12
Jeseník,-2,2004-02-07
Beroun,8,2021-09-01
Brandýs nad Labem-Stará Boleslav,33,2012-09-24
Mladá Boleslav,-6,2000-01-04
Brandýs nad Labem-Stará Boleslav,23,2014-01-08
Šumperk,5,2002-05-25
Praha,11,2022-05-06
Litvínov,12,2007-07-07
Jičín,3,2022-09-30
Frýdek-Místek,27,2012-09-27
Cheb,-15,2006-01-11
Klatovy,-14,2003-09-10
Jičín,8,2011-03-11
Ostrov,21,2004-01-12
Sušice,28,2018-12-19
Jičín,5,2003-06-12
Pardubice,-9,2011-03-27
Kladno,15,2006-06-07
Uherské Hradiště,-3,2019-07-25
Zlín,-3,2011-05-05
Tábor,2,2023-02-15
Rakovník,32,2018-10-17
Sušice,26,2022-01-28
Žďár nad Sázavou,-8,2000-05-08
Karviná,10,2007-12-14
Sušice,17,2018-05-15
Jeseník,-9,2015-02-06
Valašské Meziříčí,-12,2014-07-10
Jeseník,-14,2004-10-05
Beroun,4,2010-10-12
Uherský Brod,14,2016-09-25
Liberec,10,2012-12-27
Brno,27,2012-03-31
Cheb,0,2012-08-06
Karviná,31,2005-10-22
Teplice,-6,2002-03-01
Ostrov,-13,2013-05-25
Český Těšín,3,2017-01-29
Česká Lípa,25,2017-02-01
Brandýs nad Labem-Stará Boleslav,30,2020-10-15
Karviná,3,2019-08-27
Uherský Brod,-2,2022-01-23
Brno,-7,2021-12-14
Benešov,12,2014-12-12
Kladno,15,2019-06-15
Beroun,33,2000-07-18
Teplice,32,2020-01-14
Žatec,-15,2007-09-18
Děčín,15,2005-08-08
Jirkov,24,2009-12-17
Trutnov,20,2016-12-04
České Budějovice,19,2019-08-13
Kolín,16,2011-07-12
Hradec Králové,-11,2007-12-18
Zlín,31,2022-08-28
Jeseník,13,2003-12-27
Žatec,27,2003-08-19
Trutnov,-4,2009-07-20
Rakovník,24,2017-06-25
Beroun,8,2004-03-01
Mladá Boleslav,13,2012-03-09
Jindřichův Hradec,6,2002-06-10
Brandýs nad Labem-Stará Boleslav,7,2011-03-21
Liberec,11,2009-07-21
Děčín,6,2008-10-10
Žatec,32,2020-03-13
Ústí nad Labem,5,2019-11-04
Prostějov,6,2006-07-26
Zlín,11,2019-06-29
Sušice,6,2012-07-31
Trutnov,-6,2002-05-05
Havířov,-4,2020-11-26
Náchod,31,2010-03-07
Jindřichův Hradec,32,2021-11-12
Ostrov,-5,2016-02-17
Přerov,-6,2006-10-07
Frýdek-Místek,17,2015-11-18
Chomutov,1,2002-11-05
Ostrov,3,2019-04-01
Valašské Meziříčí,5,2020-03-12
Kopřivnice,-8,2015-05-22
Plzeň,7,2018-09-22
Jihlava,26,2000-03-17
Plzeň,29,2004-08-03
Ostrov,7,2020-02-01
Mladá Boleslav,-6,2000-07-08
Tábor,29,2019-04-20
Kopřivnice,15,2022-05-01
Náchod,3,2012-07-07
Tábor,17,2002-11-12
Jablonec nad Nisou,33,2009-01-09
Břeclav,2,2010-09-25
Praha,-1,2014-10-24
Louny,-11,2008-01-29
Brandýs nad Labem-Stará Boleslav,0,2004-03-25
Zlín,32,2007-06-01
Jirkov,10,2006-09-20
Rumburk,-1,2022-05-10
Kladno,19,2015-07-27
Jičín,1,2020-09-08
Pardubice,-15,2003-07-12
Jindřichův Hradec,-1,2017-04-16
Žatec,-4,2012-05-06
Brno,31,2013-12-23
Ostrov,13,2018-07-01
Žďár nad Sázavou,-4,2018-10-03
Beroun,6,2011-06-17
Chomutov,23,2008-07-10
Jirkov,16,2003-12-22
Český Těšín,0,2018-01-07
Kladno,1,2012-12-10
Náchod,-15,2000-02-23
Břeclav,27,2022-08-11
Vsetín,-13,2010-03-25
Uherský Brod,-7,2003-01-28
Benešov,3,2010-07-31
Sušice,7,2010-05-10
Plzeň,32,2002-11-29
Náchod,-1,2001-08-25
Liberec,10,2020-07-29
Ostrava,14,2016-01-31
Litoměřice,19,2022-01-11
Pardubice,18,2009-03-13
Jindřichův Hradec,25,2003-06-18
Jindřichův Hradec,7,2007-02-24
Rumburk,15,2012-05-16
Rakovník,12,2012-01-26
Trutnov,-8,2003-09-21
Havířov,21,2012-12-20
Brandýs nad Labem-Stará Boleslav,32,2017-11-24
Česká Lípa,34,2020-11-21
Rakovník,8,2004-04-09
Česká Lípa,-13,2004-06-13
Benešov,-5,2013-08-29
Jindřichův Hradec,11,2010-10-26
Jeseník,-4,2006-11-17
Brandýs nad Labem-Stará Boleslav,-8,2012-01-16
Cheb,3,2022-11-18
Kladno,17,2002-05-05
Ústí nad Labem,1,2004-03-10
Pelhřimov,-1,2020-12-11
Praha,13,2013-10-15
Benešov,3,2003-11-27
Trutnov,1,2023-01-30
Beroun,4,2016-09-11
Kopřivnice,3,2022-08-04
Jihlava,-13,2003-09-16
Litvínov,20,2019-05-20
Karviná,21,2006-04-12
Pardubice,12,2016-08-20
Nový Jičín,-10,2003-08-05
Blansko,-13,2011-01-22
Český Těšín,0,2010-10-31
Pardubice,33,2000-09-03
Ostrov,25,2014-01-30
Ostrov,19,2019-01-13
Chomutov,19,2014-06-08
Jablonec nad Nisou,1,2002-09-25
Jičín,-9,2012-04-02
Tábor,15,2005-09-12
Žatec,34,2001-01-02
Liberec,31,2016-01-28
Pardubice,-1,2017-01-03
Cheb,30,2021-01-30
Jičín,-7,2004-03-27
Ostrava,-5,2008-09-09
Uherské Hradiště,9,2009-09-11
Kopřivnice,-3,2019-09-03
České Budějovice,31,2013-02-07
Pardubice,5,2017-01-03
Ústí nad Labem,28,2021-01-19
Pardubice,-1,2005-09-29
Ostrov,21,2005-04-10
Kopřivnice,19,2014-12-06
Praha,-5,2021-03-10
Pardubice,28,2008-12-08
Jindřichův Hradec,14,2018-10-24
Havířov,31,2009-12-10
Uherské Hradiště,28,2020-04-01
Mladá Boleslav,27,2018-01-08
Ústí nad Labem,20,2019-09-12
Kroměříž,1,2018-03-07
Jičín,-8,2022-09-08
Rumburk,17,2013-10-21
Karviná,23,2018-12-01
Praha,3,2019-11-16
Rumburk,21,2021-03-20
Blansko,18,2015-12-06
Louny,-1,2006-08-08
Břeclav,32,2022-06-19
Plzeň,4,2017-02-03
Mladá Boleslav,29,2009-02-22
Litoměřice,-1,2004-03-26
Plzeň,-8,2018-01-26
Pardubice,-5,2020-06-15
Brandýs nad Labem-Stará Boleslav,33,2003-10-05
Zlín,-11,2008-02-12
Jirkov,-11,2021-11-30
České Budějovice,29,2011-02-17
Jablonec nad Nisou,4,2015-09-20
Uherský Brod,17,2002-03-13
Teplice,31,2013-01-08
Jeseník,4,2001-01-14
Česká Lípa,-2,2011-02-12
Ústí nad Labem,29,2012-11-12
Pelhřimov,15,2000-04-11
Pardubice,5,2010-06-02
Teplice,1,2013-10-23
Beroun,23,2010-09-19
Žďár nad Sázavou,3,2012-12-03
Český Těšín,-7,2000-03-23
Nový Jičín,12,2003-09-21
Náchod,28,2000-08-04
Rumburk,18,2012-03-03
Kroměříž,4,2010-09-23
Přerov,32,2006-12-24
Jirkov,-6,2001-04-09
Valašské Meziříčí,-14,2002-02-22
Klatovy,-3,2022-11-16
Litoměřice,-1,2013-03-04
Česká Lípa,-1,2010-06-14
Ostrov,28,2010-08-05
Olomouc,-12,2019-08-23
Kroměříž,17,2003-01-11
Přerov,-13,2000-10-22
Jihlava,4,2002-12-11
Blansko,31,2013-01-09
České Budějovice,8,2007-07-29
Brandýs nad Labem-Stará Boleslav,14,2010-06-13
Žatec,1,2007-02-20
Klatovy,-6,2010-08-11
Zlín,-12,2018-06-23
Český Těšín,21,2020-05-10
Teplice,20,2016-08-08
Žďár nad Sázavou,29,2008-05-10
Kopřivnice,-7,2021-03-21
Český Těšín,-15,2013-08-10
Klatovy,-11,2004-06-27
Uherské Hradiště,16,2017-11-18
Brno,-7,2010-12-04
Beroun,13,2004-04-23
Brandýs nad Labem-Stará Boleslav,21,2000-07-09
Uherské Hradiště,25,2016-02-11
Cheb,2,2003-09-23
Litvínov,23,2006-12-30
Jičín,0,2003-12-12
Náchod,20,2017-01-02
Prostějov,30,2019-01-19
Olomouc,-13,2005-03-08
Brno,-4,2016-07-03
Ústí nad Labem,19,2013-05-16
Brno,-14,2003-01-09
Žďár nad Sázavou,28,2015-04-11
Uherské Hradiště,22,2007-10-02
Ostrov,16,2003-07-12
Brno,-6,2019-06-03
Litvínov,-15,2015-08-14
Tábor,-5,2005-07-01
Havířov,9,2013-10-04
Cheb,24,2010-08-07
Mladá Boleslav,5,2010-07-04
Žatec,32,2018-01-16
Chomutov,-3,2016-01-19
Mladá Boleslav,9,2013-10-08
Beroun,-11,2003-01-30
Přerov,15,2010-10-11
Třebíč,1,2008-10-28
Nový Jičín,-9,2010-06-23
Třebíč,19,2020-06-02
Cheb,10,2006-06-20
Ostrava,15,2015-08-14
Česká Lípa,22,2012-01-02
Pardubice,30,2003-12-22
Uherské Hradiště,1,2005-10-01
Třebíč,-7,2014-08-01
Brandýs nad Labem-Stará Boleslav,13,2017-10-30
Tábor,-5,2002-11-04
Karviná,16,2003-03-10
České Budějovice,30,2002-01-21
Litoměřice,20,2010-01-17
Havířov,-12,2021-07-17
Ostrov,6,2007-08-24
Litoměřice,23,2010-12-28
Pelhřimov,9,2005-11-07
Jihlava,13,2012-06-20
Kroměříž,2,2017-03-11
Třebíč,7,2012-09-24
Praha,27,2022-10-18
Litoměřice,-14,2011-08-09
Přerov,-9,2002-02-22
Brandýs nad Labem-Stará Boleslav,-2,2002-03-31
Klatovy,-6,2007-09-08
Sušice,26,2011-09-03
Česká Lípa,18,2022-02-07
Ústí nad Labem,3,2015-07-09
Brandýs nad Labem-Stará Boleslav,22,2005-07-04
Sušice,23,2000-07-02
Beroun,-11,2012-10-11
Uherský Brod,-5,2018-11-02
Děčín,11,2007-10-08
Jirkov,29,2016-10-18
Havířov,-1,2014-08-27
Sušice,18,2003-04-05
Mladá Boleslav,17,2010-08-14
Žďár nad Sázavou,9,2010-06-19
Havířov,21,2019-09-05
Benešov,8,2016-03-26
Kroměříž,21,2015-09-19
Kopřivnice,28,2020-10-24
Plzeň,12,2019-07-25
Valašské Meziříčí,-2,2014-01-26
Litvínov,-4,2018-02-27
Jablonec nad Nisou,14,2021-12-19
Vsetín,-13,2007-02-18
Beroun,-7,2014-08-19
Mladá Boleslav,19,2003-07-20
Břeclav,-7,2017-07-28
Třebíč,15,2015-11-05
Břeclav,26,2015-10-19
Mladá Boleslav,19,2014-05-11
Plzeň,-10,2017-08-01
Cheb,8,2019-07-26
Ostrov,10,2010-09-10
Karviná,24,2003-09-12
Plzeň,-2,2012-10-08
Třebíč,34,2006-11-28
Trutnov,23,2009-11-06
Rumburk,-2,2001-11-25
Kolín,28,2018-07-03
Rumburk,8,2012-05-30
Frýdek-Místek,33,2011-02-16
Rumburk,7,2004-09-02
České Budějovice,31,2003-06-05
Přerov,12,2005-10-15
Olomouc,28,2009-11-29
České Budějovice,20,2006-02-28
Rumburk,10,2006-06-15
Trutnov,13,2015-04-16
Praha,0,2019-01-08
Děčín,1,2021-09-02
Jablonec nad Nisou,28,2022-10-19
Teplice,15,2009-01-28
Kladno,-15,2021-05-15
Chomutov,27,2018-03-13
Cheb,5,2018-11-30
Valašské Meziříčí,2,2009-06-10
Havířov,24,2007-06-01
Rakovník,-14,2008-04-25
České Budějovice,-2,2015-12-26
Ostrov,-11,2012-02-20
Uherský Brod,27,2004-08-19
Rumburk,27,2011-10-05
Žatec,17,2017-01-06
Česká Lípa,9,2004-03-23
Olomouc,0,2000-11-20
Jablonec nad Nisou,28,2007-02-17
Louny,-3,2005-06-18
Zlín,15,2003-03-15
Chomutov,26,2012-01-19
Jihlava,-4,2012-07-30
Rakovník,-7,2015-11-03
Kopřivnice,9,2016-07-12
Beroun,-5,2023-02-03
Jičín,-8,2012-02-28
Pelhřimov,9,2012-03-06
Kopřivnice,-14,2000-02-17
Rakovník,-2,2013-08-02
Cheb,28,2002-12-21
Klatovy,15,2013-08-04
Děčín,3,2017-10-15
Jindřichův Hradec,7,2001-12-25
Jablonec nad Nisou,7,2015-05-31
Karviná,-3,2019-01-12
Vsetín,2,2019-05-22
Blansko,27,2019-07-10
Benešov,23,2012-05-21
Trutnov,2,2009-02-07
Žatec,-10,2021-09-01
Benešov,15,2021-07-24
Klatovy,-8,2008-06-26
Šumperk,20,2008-10-25
Rumburk,22,2020-09-07
Valašské Meziříčí,29,2019-11-23
Žďár nad Sázavou,5,2006-01-18
Praha,33,2010-12-02
Valašské Meziříčí,-3,2014-06-14
Blansko,-1,2014-05-03
Litoměřice,10,2021-08-20
Chomutov,-8,2013-09-08
Olomouc,7,2017-10-08
Kolín,31,2017-10-06
Teplice,2,2013-12-01
Kroměříž,33,2010-12-12
České Budějovice,3,2018-10-24
Louny,17,2000-02-25
Olomouc,6,2004-01-25
Nový Jičín,14,2003-03-08
Jindřichův Hradec,26,2001-10-06
Šumperk,10,2006-09-24
Uherské Hradiště,-11,2005-12-02
Jindřichův Hradec,18,2020-11-23
Plzeň,22,2013-12-21
Karviná,-15,2022-10-13
Jihlava,13,2007-09-24
Uherské Hradiště,-9,2001-09-08
Třebíč,10,2021-08-19
Jablonec nad Nisou,8,2004-09-28
Benešov,-1,2018-01-12
České Budějovice,-11,2007-05-23
Ostrov,32,2023-01-07
Valašské Meziříčí,21,2008-08-30
Hradec Králové,-14,2017-07-23
Ústí nad Labem,-3,2012-05-05
Praha,13,2021-04-21
Pelhřimov,-10,2010-03-10
Šumperk,-3,2005-12-22
Ostrava,-15,2002-01-12
Jirkov,30,2014-01-21
Uherský Brod,9,2020-08-20
Trutnov,23,2004-03-25
Frýdek-Místek,14,2010-03-10
Beroun,-5,2014-02-24
Plzeň,-9,2022-04-14
Ostrava,-5,2004-12-26
Prostějov,17,2021-12-21
Česká Lípa,16,2003-02-26
Kroměříž,-3,2002-10-21
Litvínov,-9,2014-10-11
Náchod,31,2005-10-02
Jičín,-6,2011-04-02
Uherské Hradiště,-6,2000-11-21
Brno,15,2017-02-15
Tábor,25,2014-04-28
Karviná,26,2007-10-04
Praha,23,2016-04-29
Prostějov,17,2016-07-03
Brno,2,2008-09-05
Brandýs nad Labem-Stará Boleslav,29,2012-06-29
Sušice,-3,2020-02-21
Břeclav,3,2020-09-26
Brandýs nad Labem-Stará Boleslav,7,2011-11-01
Děčín,-14,2006-01-12
Uherský Brod,-9,2018-09-13
Kladno,3,2005-07-23
Třebíč,5,2001-09-21
Olomouc,13,2000-09-09
Olomouc,34,2008-10-20
Hradec Králové,-15,2022-04-30
Sušice,15,2013-11-18
Uherské Hradiště,26,2010-03-11
Blansko,10,2023-01-22
Tábor,-14,2008-01-11
Frýdek-Místek,34,2022-12-31
Benešov,2,2018-01-15
Šumperk,2,2011-11-19
Kroměříž,-12,2014-11-01
Šumperk,-12,2011-03-09
Jihlava,-11,2017-05-06
Praha,15,2000-03-20
Blansko,21,2022-04-24
Náchod,23,2001-09-11
Uherský Brod,18,2002-05-20
Šumperk,20,2009-08-27
Olomouc,22,2008-09-29
Olomouc,34,2002-08-03
Ústí nad Labem,20,2013-09-26
Jindřichův Hradec,26,2009-11-03
Kopřivnice,11,2017-12-28
Kolín,24,2014-03-22
Kolín,-7,2020-11-18
Olomouc,12,2013-11-01
Pelhřimov,-9,2001-03-29
Beroun,10,2019-09-18
Chomutov,29,2011-05-16
Chomutov,17,2005-01-23
Liberec,22,2018-05-31
Klatovy,2,2022-05-27
Frýdek-Místek,20,2015-01-14
Kroměříž,11,2000-09-10
Olomouc,20,2004-08-18
Žatec,-1,2016-02-24
Uherské Hradiště,30,2009-04-19
Kolín,18,2009-07-16
Jindřichův Hradec,-7,2018-06-27
Kolín,6,2009-02-16
Havířov,27,2019-10-09
Trutnov,22,2021-12-20
Kladno,24,2012-10-30
Žatec,2,2011-02-12
Ostrava,-9,2012-10-17
Louny,-7,2006-05-21
Kroměříž,12,2000-09-07
Louny,17,2008-02-17
Ostrava,34,2020-08-18
Jeseník,-1,2013-07-16
Jičín,26,2018-01-19
Chomutov,18,2022-01-19
Kolín,-3,2002-06-05
Zlín,-4,2020-02-10
Přerov,7,2007-04-09
Jablonec nad Nisou,-4,2003-02-18
Ústí nad Labem,15,2006-12-16
České Budějovice,26,2003-04-30
Kladno,21,2012-01-25
Ostrava,-8,2019-09-24
Jindřichův Hradec,29,2016-06-25
Jičín,14,2006-06-26
Jablonec nad Nisou,3,2011-02-06
České Budějovice,12,2021-04-30
Ostrava,-7,2007-08-30
Jičín,20,2010-05-27
Olomouc,34,2014-04-23
Liberec,34,2011-02-20
Benešov,25,2013-05-21
Kopřivnice,-7,2005-03-10
Beroun,16,2021-12-10
Kopřivnice,6,2000-10-26
Náchod,3,2014-03-07
Frýdek-Místek,7,2019-02-03
Hradec Králové,1,2013-07-21
Litoměřice,29,2019-09-14
Děčín,20,2003-06-21
Valašské Meziříčí,17,2000-12-09
Žatec,31,2012-08-14
Havířov,25,2007-11-29
Český Těšín,3,2010-02-11
Nový Jičín,-2,2001-08-02
Havířov,25,2019-12-24
Plzeň,24,2009-05-31
Žatec,-15,2020-07-06
Kladno,-4,2006-09-19
Hradec Králové,9,2011-01-09
Ostrava,21,2013-03-04
Liberec,-1,2017-02-13
Kladno,9,2012-11-05
Beroun,22,2016-03-23
Jindřichův Hradec,24,2006-08-03
Děčín,0,2005-05-21
Náchod,20,2000-01-31
Ostrov,10,2000-04-12
